ekispert_station_code,name,lat,lon
674251,筑鉄今池／西鉄バス,33.842483,130.741407
674049,筑鉄永犬丸／西鉄バス,33.835978,130.740283
674171,筑鉄香月／西鉄バス,33.796719,130.721338
674068,筑鉄中間／西鉄バス,33.813405,130.71786
677652,筑鉄直方／西鉄バス,33.749571,130.72856
677626,筑豊高校／西鉄バス,33.749877,130.747922
677208,筑豊自動車運転免許試験場／西鉄バス,33.620335,130.704536
674797,築町／西鉄バス,33.029261,130.45018
677100,筑陽学園前／西鉄バス,33.507869,130.5196
677653,知古一丁目／西鉄バス,33.751722,130.727208
677654,知古三丁目／西鉄バス,33.754291,130.724525
676865,築港口／西鉄バス,33.601005,130.409466
676505,築港本町／西鉄バス,33.598294,130.402636
675075,千歳市民センター入口／西鉄バス,33.318377,130.555016
677084,千歳町二丁目／西鉄バス,33.530581,130.4688
676214,千鳥駅／西鉄バス,33.745,130.479263
676659,千鳥ケ池公園前／西鉄バス,33.743816,130.484552
676662,千鳥小学校前／西鉄バス,33.742588,130.478588
676663,千鳥橋(国道沿い)／西鉄バス,33.604208,130.411305
676793,千鳥橋／西鉄バス,33.60143,130.412527
676469,千鳥パークタウン／西鉄バス,33.743094,130.491549
676470,千鳥パークタウン入口／西鉄バス,33.739944,130.489803
675901,千早／西鉄バス,33.644055,130.437878
675905,千早駅／西鉄バス,33.646008,130.442066
675902,千早駅入口／西鉄バス,33.648069,130.439993
676687,千早公園前／西鉄バス,33.642744,130.434922
675896,千早四丁目／西鉄バス,33.641085,130.437333
676674,千早六丁目／西鉄バス,33.653072,130.440744
673703,茶屋／西鉄バス,33.797263,130.879494
674164,茶屋の原／西鉄バス,33.79065,130.745713
674165,茶屋の原団地／西鉄バス,33.792077,130.743405
676029,茶山／西鉄バス,33.561569,130.3669
676030,茶山団地前／西鉄バス,33.558458,130.365146
674353,中央市場前／西鉄バス,33.305983,130.53043
673621,中央卸売市場／西鉄バス,33.906377,130.873074
677287,中央区／西鉄バス,33.635702,130.674258
675632,中央公園前／西鉄バス,33.498216,130.439071
673890,中央三丁目／西鉄バス,33.86203,130.81395
675180,中央市民プール／西鉄バス,33.596105,130.373788
673970,中央二丁目／西鉄バス,33.861692,130.811891
677628,中央橋／西鉄バス,33.750296,130.750819
675558,中央病院前／西鉄バス,33.559069,130.427055
678139,中央ふ頭クルーズセンター／西鉄バス,33.607536,130.399466
677425,中央町／西鉄バス,33.63666,130.81101
674245,千代一丁目／西鉄バス,33.809341,130.749589
675771,千代一丁目(旧千代文化スポーツセンター)／西鉄バス,33.598211,130.418768
677373,長者原／西鉄バス,33.612285,130.481347
676081,長者町／西鉄バス,33.449561,130.609619
675987,勅使道／西鉄バス,33.651369,130.449375
676665,千代五丁目／西鉄バス,33.605602,130.413086
674238,千代小学校入口／西鉄バス,33.807799,130.74158
674244,千代ニュータウン入口／西鉄バス,33.808211,130.747733
675894,千代町(福豆屋店)／西鉄バス,33.598505,130.416888
676896,千代町(自治会館)／西鉄バス,33.599475,130.416911
676897,千代町(今橋釣具店)／西鉄バス,33.599308,130.415905
674237,千代四丁目／西鉄バス,33.807997,130.744299
675562,地禄神社／西鉄バス,33.549897,130.430802
676960,塚口／西鉄バス,33.509363,130.555264
674655,塚崎／西鉄バス,33.259813,130.460513
675678,月隈／西鉄バス,33.570591,130.464699
675839,月隈団地／西鉄バス,33.576133,130.475372
674360,築島／西鉄バス,33.316372,130.508238
674037,築地町／西鉄バス,33.877116,130.782086
673859,槻田／西鉄バス,33.863213,130.847178
673861,槻田校前／西鉄バス,33.85958,130.842283
673858,槻田二丁目／西鉄バス,33.864441,130.847841
673823,槻田橋／西鉄バス,33.859224,130.839916
677025,月の浦一丁目／西鉄バス,33.496533,130.463599
677029,月の浦営業所／西鉄バス,33.493594,130.454466
677026,月の浦県営住宅前／西鉄バス,33.498613,130.463533
677028,月の浦三丁目／西鉄バス,33.495433,130.45846
677030,月の浦児童公園／西鉄バス,33.495438,130.455702
677024,月の浦団地入口／西鉄バス,33.494586,130.463681
677027,月の浦二丁目／西鉄バス,33.498077,130.45928
674816,月見ケ丘／西鉄バス,33.011147,130.472005
675909,月見町／西鉄バス,33.629502,130.430283
675029,造出／西鉄バス,33.355766,130.589441
677901,津島東／西鉄バス,33.178056,130.498333
677409,辻／西鉄バス,33.583236,130.744418
676204,辻ケ鼻／西鉄バス,33.706514,130.498405
674704,辻町伝習館高校前／西鉄バス,33.162469,130.409291
677869,津田／西鉄バス,33.828019,130.9275
673279,津田一丁目／西鉄バス,33.824724,130.922644
673281,津田グリーンタウン前／西鉄バス,33.820125,130.921733
673273,津田新町／西鉄バス,33.829557,130.928914
673270,津田第一／西鉄バス,33.827335,130.924336
673274,津田第二／西鉄バス,33.82645,130.924685
673278,津田西／西鉄バス,33.828008,130.924605
673280,津田二丁目／西鉄バス,33.822766,130.921722
677575,津田町／西鉄バス,33.7444,130.731149
674509,土取／西鉄バス,33.334327,130.775686
673802,土取アパート前／西鉄バス,33.888319,130.844555
677047,つつじケ丘一丁目／西鉄バス,33.49656,130.484213
677042,つつじケ丘三丁目／西鉄バス,33.489308,130.485033
675486,つつじ丘団地／西鉄バス,33.565452,130.309
677048,つつじケ丘通り／西鉄バス,33.495383,130.486836
677046,つつじケ丘二丁目／西鉄バス,33.494908,130.482461
677049,つつじケ丘六丁目／西鉄バス,33.486667,130.484883
674612,堤(大川市)／西鉄バス,33.19856,130.37406
675373,堤(福岡市)／西鉄バス,33.539969,130.38315
675683,堤ケ浦／西鉄バス,33.553125,130.476824
675379,堤二丁目／西鉄バス,33.538882,130.38298
677257,綱分／西鉄バス,33.632794,130.732352
673452,恒見営業所／西鉄バス,33.861605,130.972299
674485,常持／西鉄バス,33.327657,130.636485
674394,津福今町／西鉄バス,33.291779,130.506332
678223,津福今町(構内)／西鉄バス,33.292183,130.50625
674393,津福新堀／西鉄バス,33.290558,130.509238
674736,津福本町／西鉄バス,33.293747,130.499405
675957,坪見／西鉄バス,33.618138,130.46515
676859,対馬小路／西鉄バス,33.595866,130.4038
676355,津屋崎／西鉄バス,33.78356,130.470113
676356,津屋崎小学校前／西鉄バス,33.787872,130.472233
676352,津屋崎千軒・なごみ／西鉄バス,33.784441,130.46533
676348,津屋崎中学校／西鉄バス,33.782071,130.475358
676350,津屋崎浜／西鉄バス,33.782821,130.468919
676354,津屋崎橋／西鉄バス,33.787021,130.461897
675955,津屋本町／西鉄バス,33.616808,130.451883
674478,津遊川／西鉄バス,33.315969,130.593669
675600,鶴田(福岡市)／西鉄バス,33.521283,130.414124
675627,鶴田団地／西鉄バス,33.529792,130.415442
677207,鶴三緒／西鉄バス,33.62335,130.700299
674409,Ｔジョイ・ゆめタウン入口／西鉄バス,33.316774,130.544411
678049,帝京大学福岡キャンパス／西鉄バス,33.028168,130.426344
674753,手鎌／西鉄バス,33.050119,130.449169
674752,手鎌神社前／西鉄バス,33.04585,130.449741
673492,鉄道学園前／西鉄バス,33.888269,130.932297
674017,鉄竜／西鉄バス,33.847569,130.75471
673424,テニスコート前／西鉄バス,33.940186,130.978961
676235,手光／西鉄バス,33.766708,130.499074
677829,寺迫口／西鉄バス,33.834874,130.932444
678113,寺迫口北／西鉄バス,33.835672,130.933872
675032,寺田／西鉄バス,33.349183,130.589333
675664,寺田池／西鉄バス,33.524049,130.448216
675388,寺塚／西鉄バス,33.553241,130.403091
678039,寺塚二丁目／西鉄バス,33.555719,130.406717
678115,照葉北小学校前／西鉄バス,33.6646,130.422888
675727,照葉小中学校前／西鉄バス,33.663296,130.424649
675149,テレＱ前／西鉄バス,33.584966,130.41578
673874,天神一丁目(北九州市)／西鉄バス,33.890094,130.834447
675164,天神一丁目(福岡市)／西鉄バス,33.585344,130.404958
677793,天神北／西鉄バス,33.589625,130.400374
677792,天神協和ビル前・新天町入口／西鉄バス,33.587644,130.399749
675514,天神警固神社・三越前／西鉄バス,33.583936,130.402116
677784,天神高速バスターミナル前／西鉄バス,33.58585,130.40255
677799,天神三丁目／西鉄バス,33.58883,130.399874
677786,天神ソラリアステージ前／西鉄バス,33.587096,130.401683
677785,天神大丸前／西鉄バス,33.585347,130.403207
677796,天神大和証券前／西鉄バス,33.58836,130.402
677795,天神中央郵便局前・日銀前／西鉄バス,33.589333,130.401944
673873,天神二丁目／西鉄バス,33.891419,130.834899
677658,天神橋／西鉄バス,33.765722,130.713138
677797,天神ビジネスセンター前／西鉄バス,33.58836,130.402833
677790,天神福銀本店前・証券ビル前／西鉄バス,33.587888,130.399763
674191,天神町／西鉄バス,33.860594,130.806571
676503,天神南／西鉄バス,33.584074,130.404074
677071,天神山(春日市)／西鉄バス,33.513832,130.451058
677668,天神山(直方市)／西鉄バス,33.76536,130.707586
673875,天神四角／西鉄バス,33.888143,130.833797
676905,天神四丁目／西鉄バス,33.589938,130.403652
677774,天神ワンビル前／西鉄バス,33.5875,130.401708
677187,天道駅／西鉄バス,33.602636,130.67973
674774,天道公民館前／西鉄バス,33.012541,130.465285
676979,天拝湖入口／西鉄バス,33.464299,130.516516
677034,天拝坂第一／西鉄バス,33.495472,130.500999
677036,天拝坂第三／西鉄バス,33.488791,130.503116
677035,天拝坂第二／西鉄バス,33.491019,130.500252
677038,天拝坂第四／西鉄バス,33.490052,130.505189
676711,展望台・思索の森入口／西鉄バス,33.622278,130.306402
673807,天籟寺／西鉄バス,33.884958,130.83156
674855,天領小前／西鉄バス,33.013453,130.437652
674853,天領町一丁目／西鉄バス,33.015566,130.436366
674859,天領橋／西鉄バス,33.010239,130.435417
676342,戸井手／西鉄バス,33.76721,130.486674
677228,土居二区／西鉄バス,33.581461,130.67473
677230,土居四角／西鉄バス,33.581439,130.681311
677229,土居別道／西鉄バス,33.58088,130.678421
675860,東光小学校前／西鉄バス,33.588666,130.434769
675691,東光寺北口／西鉄バス,33.574089,130.437352
675690,東光寺本町／西鉄バス,33.572342,130.438882
675652,東光町／西鉄バス,33.590574,130.427222
675861,東光二丁目／西鉄バス,33.593133,130.430757
676380,東郷駅入口／西鉄バス,33.794021,130.532358
676245,東郷駅西口／西鉄バス,33.78976,130.52856
676246,東郷駅東口／西鉄バス,33.794908,130.532741
676381,東郷駅前／西鉄バス,33.791361,130.530519
673406,東郷中学校前／西鉄バス,33.919763,130.982247
676250,東郷橋／西鉄バス,33.804993,130.549341
678248,東郷橋(マルキョウ前)／西鉄バス,33.805353,130.548296
676083,当所／西鉄バス,33.444432,130.618597
676851,唐人町(福岡市)／西鉄バス,33.587011,130.37286
676898,唐人町三丁目／西鉄バス,33.591811,130.374019
674754,唐船／西鉄バス,33.055875,130.447872
674074,塔野口／西鉄バス,33.816053,130.74008
677040,塔の原／西鉄バス,33.495541,130.512171
673454,東部農協前／西鉄バス,33.867689,130.976085
677540,東洋団地入口／西鉄バス,33.608483,130.80758
673336,東横イン前／西鉄バス,33.831564,131.031724
674076,通谷団地口／西鉄バス,33.819855,130.733964
674077,通谷電停／西鉄バス,33.819991,130.727849
674075,通谷二区／西鉄バス,33.817558,130.736713
675115,通町(大牟田市)／西鉄バス,33.03553,130.459749
675487,通町(福岡市)／西鉄バス,33.565169,130.316922
675114,通町二丁目(大牟田市)／西鉄バス,33.037127,130.465132
676240,通り堂／西鉄バス,33.767639,130.505563
674268,通町二丁目(久留米市)／西鉄バス,33.314135,130.515341
674994,通町六丁目／西鉄バス,33.31265,130.52065
673694,徳寿園入口／西鉄バス,33.821658,130.871877
674499,徳童／西鉄バス,33.342424,130.722885
676603,特別支援学校前／西鉄バス,33.709416,130.447069
673665,徳光／西鉄バス,33.808094,130.859703
673666,徳光橋／西鉄バス,33.811063,130.861313
673671,徳力嵐山口駅／西鉄バス,33.821555,130.866155
673675,徳力公団前駅／西鉄バス,33.827174,130.869956
673678,徳力新町／西鉄バス,33.8333,130.870294
673674,徳力団地北／西鉄バス,33.829194,130.867575
673676,徳力団地口／西鉄バス,33.828414,130.870544
673673,徳力団地南／西鉄バス,33.8269,130.867303
674066,徳若／西鉄バス,33.814927,130.71671
676716,渡船場前／西鉄バス,33.609555,130.313219
673472,戸ノ上一丁目／西鉄バス,33.903168,130.938227
673469,戸ノ上神社前／西鉄バス,33.899222,130.94483
673467,戸ノ上中学校前／西鉄バス,33.900744,130.951396
673867,戸畑営業所／西鉄バス,33.898264,130.826363
673936,戸畑駅／西鉄バス,33.893455,130.823383
673872,戸畑区役所／西鉄バス,33.890722,130.830807
673812,戸畑工業高校下／西鉄バス,33.886525,130.820556
673806,戸畑高校前／西鉄バス,33.880444,130.836749
673866,戸畑渡場／西鉄バス,33.898136,130.822139
675958,戸原／西鉄バス,33.619699,130.471797
675801,飛岳団地／西鉄バス,33.563889,130.535513
677101,都府楼前駅／西鉄バス,33.50908,130.50988
673635,富野小学校前／西鉄バス,33.879507,130.907077
674699,富久／西鉄バス,33.205333,130.476444
677550,富山町／西鉄バス,33.584336,130.837292
675913,巴町／西鉄バス,33.608414,130.426477
676013,友丘／西鉄バス,33.555494,130.379608
676012,友丘三丁目／西鉄バス,33.55373,130.377607
674084,友田二丁目／西鉄バス,33.868024,130.725171
673335,トヨタ九州苅田工場前／西鉄バス,33.811694,131.001396
676888,豊浜団地／西鉄バス,33.584185,130.339602
678191,トリアス久山／西鉄バス,33.65088,130.492102
676798,鳥飼／西鉄バス,33.579197,130.370964
674273,鳥飼校前／西鉄バス,33.300978,130.503633
675165,鳥飼五丁目／西鉄バス,33.57586,130.372344
675167,鳥飼三丁目／西鉄バス,33.580533,130.370672
676799,鳥飼二丁目／西鉄バス,33.579733,130.374316
673373,鳥越／西鉄バス,33.888905,130.922413
674067,鳥森／西鉄バス,33.818147,130.712942
674063,トンネル口(北九州市)／西鉄バス,33.830821,130.731955
674824,トンネル口(大牟田市)／西鉄バス,33.006927,130.503391
677712,頓野グランド前／西鉄バス,33.743464,130.75298
677745,頓野集会所前／西鉄バス,33.744466,130.74818
677629,頓野橋／西鉄バス,33.75098,130.754819
677713,頓野郵便局前／西鉄バス,33.744792,130.751678
675930,土井営業所／西鉄バス,33.628683,130.461918
675931,土井営業所(千鳥すし前)／西鉄バス,33.630069,130.46215
675934,土井駅入口／西鉄バス,33.632522,130.46546
675936,土井団地／西鉄バス,33.638036,130.469653
675935,土井団地入口／西鉄バス,33.636152,130.467591
676720,土居町／西鉄バス,33.593241,130.410549
675939,土井四丁目／西鉄バス,33.632913,130.47038
675430,道隈／西鉄バス,33.552591,130.314341
676099,道島／西鉄バス,33.395239,130.705494
675533,道善／西鉄バス,33.507575,130.42408
675534,道善二丁目／西鉄バス,33.507171,130.424803
675606,道善四角／西鉄バス,33.511161,130.42565
675766,道頓堀／西鉄バス,33.602458,130.432744
675305,動物園前／西鉄バス,33.569703,130.393857
674331,道堀／西鉄バス,33.293327,130.559802
677639,道目木／西鉄バス,33.759616,130.765586
674751,堂面橋／西鉄バス,33.0426,130.450088
673923,堂山保育所前／西鉄バス,33.878902,130.81873
675191,那珂／西鉄バス,33.565299,130.44406
675686,中／西鉄バス,33.545921,130.484433
673902,中井／西鉄バス,33.889519,130.852735
673908,中井口／西鉄バス,33.893072,130.857497
674529,中泉／西鉄バス,33.309455,130.608597
675132,中尾／西鉄バス,33.071908,130.531761
675317,中尾一丁目／西鉄バス,33.541955,130.412518
674685,中尾外科前／西鉄バス,33.206663,130.397594
674230,中尾小学校／西鉄バス,33.826044,130.744197
675318,中尾二丁目／西鉄バス,33.539993,130.41103
676617,中川／西鉄バス,33.73388,130.46846
675531,那珂川営業所／西鉄バス,33.510047,130.424316
675536,那珂川中学校北口／西鉄バス,33.507721,130.428261
675633,那珂川ハイツ／西鉄バス,33.496692,130.437025
675631,那珂川ハイツ入口／西鉄バス,33.503013,130.439847
675588,那珂川橋／西鉄バス,33.511477,130.428808
675571,那珂川病院／西鉄バス,33.535791,130.429899
673724,中川原／西鉄バス,33.842388,130.868977
674688,中木／西鉄バス,33.20738,130.41216
674675,中古賀／西鉄バス,33.225605,130.392586
675695,那珂五丁目／西鉄バス,33.562488,130.444608
677408,中篭／西鉄バス,33.586744,130.7394
673700,中志井／西鉄バス,33.807586,130.878805
677267,中島組／西鉄バス,33.634586,130.70255
675694,那珂下原／西鉄バス,33.564728,130.44211
675693,那珂小学校／西鉄バス,33.567361,130.440755
673247,中城野／西鉄バス,33.852144,130.887394
676904,中洲／西鉄バス,33.590946,130.405449
675162,中洲・南新地／西鉄バス,33.588177,130.411644
674511,中千足／西鉄バス,33.330561,130.791697
673306,中曽根／西鉄バス,33.821922,130.940796
673305,中曽根一丁目／西鉄バス,33.824113,130.940997
673316,中曽根第二／西鉄バス,33.816516,130.94195
673664,中谷／西鉄バス,33.805541,130.859788
674666,中津／西鉄バス,33.277199,130.470246
673767,中津口／西鉄バス,33.874664,130.890558
674126,中鶴団地／西鉄バス,33.825833,130.704355
674125,中鶴北部／西鉄バス,33.828627,130.702644
674094,中鶴四丁目／西鉄バス,33.829641,130.705094
673552,中二十町／西鉄バス,33.905494,130.943499
674140,中の原二丁目／西鉄バス,33.82776,130.756361
674719,中間／西鉄バス,33.176336,130.378138
673828,中畑／西鉄バス,33.854258,130.835258
673827,中畑一丁目／西鉄バス,33.85583,130.835152
673901,中原(北九州市)／西鉄バス,33.890433,130.850182
674544,中原(久留米市)／西鉄バス,33.321475,130.677486
675539,中原(那珂川市)／西鉄バス,33.510894,130.436569
677636,中原(直方市)／西鉄バス,33.754316,130.75568
673801,中原校前／西鉄バス,33.890033,130.845771
675834,仲原小学校／西鉄バス,33.601441,130.474188
674611,中原高木病院前／西鉄バス,33.203727,130.382139
673905,中原西三丁目／西鉄バス,33.896113,130.846117
673906,中原東二丁目／西鉄バス,33.895964,130.849724
673817,中本町(北九州市)／西鉄バス,33.892594,130.826613
678103,中本町(鞍手町)／西鉄バス,33.786674,130.691564
677862,中間駅西口／西鉄バス,33.824749,130.711505
674072,中間高校下／西鉄バス,33.811868,130.734586
674239,中間高校南口／西鉄バス,33.80731,130.738911
674078,中間市立病院前／西鉄バス,33.823011,130.721678
673369,中町(北九州市)／西鉄バス,33.898172,130.933719
674600,中町(柳川市)／西鉄バス,33.165113,130.409594
676102,中町(朝倉市)／西鉄バス,33.385419,130.721053
674117,仲町一丁目／西鉄バス,33.815958,130.711883
674116,仲町三丁目／西鉄バス,33.817878,130.710983
674079,中間ハーモニーホール／西鉄バス,33.823946,130.719738
674073,中間南小学校前／西鉄バス,33.813314,130.740241
675718,那珂南小学校／西鉄バス,33.538524,130.467
676075,中牟田(筑前町)／西鉄バス,33.46233,130.57671
677726,中牟田(直方市)／西鉄バス,33.764158,130.738194
675445,中村(福岡市)／西鉄バス,33.566724,130.312352
675721,中村(大野城市)／西鉄バス,33.547363,130.486868
675504,中村高校／西鉄バス,33.572319,130.367518
675509,中村大学前／西鉄バス,33.569552,130.368182
677677,中屋敷／西鉄バス,33.77248,130.694519
677680,中山／西鉄バス,33.782278,130.691549
677676,中山口／西鉄バス,33.76848,130.692974
677688,中山西区／西鉄バス,33.793711,130.678896
677682,中山南区／西鉄バス,33.785244,130.686786
673446,中吉田／西鉄バス,33.84473,130.9569
673524,中吉田五丁目／西鉄バス,33.842708,130.961455
677051,長浦台／西鉄バス,33.49948,130.491883
676055,長尾一丁目／西鉄バス,33.557185,130.380972
675389,長丘一丁目／西鉄バス,33.551766,130.399377
675368,長丘五丁目／西鉄バス,33.549897,130.390586
677988,長丘五丁目１区／西鉄バス,33.551927,130.393375
677987,長丘五丁目２区／西鉄バス,33.551961,130.390896
675391,長丘三丁目／西鉄バス,33.549891,130.394053
678042,長丘三丁目(循環バス)／西鉄バス,33.550533,130.398336
677989,長丘小学校入口／西鉄バス,33.552644,130.397108
678014,長丘中学校前／西鉄バス,33.554763,130.39661
678041,長丘中公園前／西鉄バス,33.551149,130.396975
675390,長丘二丁目／西鉄バス,33.557602,130.402928
677983,長丘二丁目第１／西鉄バス,33.556982,130.401338
677984,長丘二丁目第２／西鉄バス,33.554986,130.399238
677985,長丘四丁目第１／西鉄バス,33.554888,130.393269
677986,長丘四丁目第２／西鉄バス,33.555608,130.391624
678040,長丘四丁目フルタ前／西鉄バス,33.553216,130.395011
675398,長尾公園／西鉄バス,33.549699,130.386777
675338,長尾五丁目／西鉄バス,33.554863,130.381252
677871,長尾病院前／西鉄バス,33.539666,130.391111
675397,長尾変電所／西鉄バス,33.549835,130.389685
673551,永黒／西鉄バス,33.907274,130.949557
674701,長崎／西鉄バス,33.205177,130.488063
675344,長住一丁目／西鉄バス,33.550483,130.406389
675346,長住三丁目／西鉄バス,33.549411,130.39895
675345,長住二丁目／西鉄バス,33.549477,130.402605
675347,長住四丁目／西鉄バス,33.544621,130.398969
675348,長住六丁目／西鉄バス,33.541386,130.400536
674328,長園／西鉄バス,33.289961,130.564461
673423,長谷／西鉄バス,33.937799,130.976844
673383,長谷口／西鉄バス,33.936727,130.973175
675945,長谷橋／西鉄バス,33.646913,130.482938
677650,長田前緑ケ丘団地／西鉄バス,33.756749,130.705088
674113,長津二丁目／西鉄バス,33.826028,130.710027
677375,長戸／西鉄バス,33.616841,130.479557
674406,長門石／西鉄バス,33.32693,130.485127
674404,長門石団地入口／西鉄バス,33.325964,130.48765
674403,長門石農協前／西鉄バス,33.325088,130.489897
673268,長野／西鉄バス,33.829986,130.919046
673266,長野一丁目／西鉄バス,33.832441,130.910547
677413,長野町／西鉄バス,33.56778,130.760997
675172,長浜一丁目／西鉄バス,33.590807,130.395355
675173,長浜二丁目／西鉄バス,33.589269,130.391697
675813,永原／西鉄バス,33.58086,130.525353
675116,長溝町／西鉄バス,33.038702,130.467205
676834,名柄団地／西鉄バス,33.589202,130.330577
675446,ながらの団地入口／西鉄バス,33.570383,130.313419
674318,流／西鉄バス,33.226624,130.481033
677167,薙野／西鉄バス,33.676136,130.711355
675797,柳原／西鉄バス,33.571338,130.530319
675941,名子／西鉄バス,33.639671,130.477518
675940,名子道／西鉄バス,33.6359,130.474947
675900,名島／西鉄バス,33.639078,130.432508
676693,名島運動公園前／西鉄バス,33.641183,130.426872
676554,奈多／西鉄バス,33.684202,130.41538
676552,奈多団地入口／西鉄バス,33.685075,130.417178
676558,奈多松原／西鉄バス,33.682294,130.411544
676044,七隈七丁目／西鉄バス,33.547917,130.36418
676033,七隈本町／西鉄バス,33.553861,130.363638
676045,七隈四角／西鉄バス,33.549497,130.364055
675412,那の川／西鉄バス,33.572497,130.414302
675413,那の川(九電工前)／西鉄バス,33.57281,130.415702
676903,那の川二丁目／西鉄バス,33.5719,130.411436
676480,那の津口(ボートレース福岡入口)／西鉄バス,33.591644,130.399408
676481,那の津三丁目／西鉄バス,33.598141,130.394039
676479,那の津四丁目／西鉄バス,33.601169,130.392141
674225,名前谷橋／西鉄バス,33.831252,130.748633
677321,鯰田／西鉄バス,33.667972,130.713891
677319,鯰田小学校／西鉄バス,33.664774,130.707472
677320,鯰田新町／西鉄バス,33.665869,130.710627
677164,鯰田渡／西鉄バス,33.668857,130.701722
677694,浪内／西鉄バス,33.809355,130.672069
674649,楢津／西鉄バス,33.249113,130.424049
673429,鳴竹／西鉄バス,33.949194,130.988056
674195,鳴水／西鉄バス,33.851747,130.771847
674359,縄手／西鉄バス,33.313611,130.50536
676418,南郷朝野団地入口／西鉄バス,33.785477,130.56853
674170,新延橋／西鉄バス,33.798855,130.727646
674419,二軒茶屋／西鉄バス,33.278686,130.536461
674421,二軒茶屋三ツ角／西鉄バス,33.272363,130.538333
677154,西相田／西鉄バス,33.659044,130.661133
676743,西油山ハイツ／西鉄バス,33.532169,130.353319
677135,西伊岐須／西鉄バス,33.648375,130.660066
674528,西泉／西鉄バス,33.308355,130.604988
675268,西入部五丁目／西鉄バス,33.516138,130.326122
677399,西牛隈／西鉄バス,33.563019,130.728491
676047,西梅林／西鉄バス,33.539763,130.354849
677625,西尾／西鉄バス,33.74898,130.743955
676583,西大岳／西鉄バス,33.651525,130.3346
673939,西大谷／西鉄バス,33.876202,130.827285
673938,西大谷一丁目／西鉄バス,33.876382,130.82966
674123,西小田ケ浦／西鉄バス,33.809689,130.720949
674255,西折尾市営住宅前／西鉄バス,33.854997,130.713316
676039,西片江二丁目／西鉄バス,33.540705,130.364178
673246,西苅田／西鉄バス,33.791858,130.981819
674199,西神原／西鉄バス,33.857533,130.77093
673381,錦町(門司区)／西鉄バス,33.939822,130.969936
673727,錦町(小倉南区)／西鉄バス,33.843325,130.876603
675552,西隈・市役所入口／西鉄バス,33.495166,130.422516
678026,西警察署前／西鉄バス,33.57193,130.27458
674274,西小路／西鉄バス,33.299288,130.502644
673764,西小倉駅／西鉄バス,33.885061,130.876208
673763,西小倉駅前／西鉄バス,33.883622,130.876044
673882,西鞘ケ谷／西鉄バス,33.876667,130.835305
676686,西汐見／西鉄バス,33.644532,130.432083
675426,西市民プール／西鉄バス,33.558213,130.302821
678027,西消防署元岡出張所前／西鉄バス,33.591808,130.22945
676848,西新一丁目／西鉄バス,33.581571,130.363738
677846,西新駅／西鉄バス,33.580999,130.362636
678015,西新商店街前／西鉄バス,33.579966,130.36063
676795,西新四丁目／西鉄バス,33.57981,130.362452
677554,西添田駅口／西鉄バス,33.570191,130.848768
675497,西体育館前／西鉄バス,33.562305,130.320339
675394,西高宮小学校／西鉄バス,33.565864,130.405308
673276,西田原／西鉄バス,33.829391,130.930736
674215,西台良町／西鉄バス,33.852153,130.792228
675665,西月隈／西鉄バス,33.570755,130.449516
675677,西月隈三丁目／西鉄バス,33.567196,130.455939
677157,西鉄飯塚営業所／西鉄バス,33.641847,130.686616
677384,西鉄大隈／西鉄バス,33.541916,130.748636
675628,西鉄大橋駅／西鉄バス,33.55606,130.429372
674791,西鉄大牟田営業所／西鉄バス,33.020303,130.439352
675028,西鉄小郡駅／西鉄バス,33.392422,130.555408
676519,西鉄香椎／西鉄バス,33.656471,130.443716
676518,西鉄香椎駅前／西鉄バス,33.655716,130.444753
677086,西鉄春日原／西鉄バス,33.534591,130.475255
674355,西鉄久留米／西鉄バス,33.309689,130.523716
673985,西鉄黒崎バスセンター／西鉄バス,33.862689,130.765741
676858,西鉄グランドホテル前／西鉄バス,33.586658,130.397222
677159,西鉄工場／西鉄バス,33.647228,130.685618
677004,西鉄五条駅／西鉄バス,33.508127,130.528516
677420,西鉄後藤寺営業所／西鉄バス,33.627377,130.790661
675687,西鉄自動車学校／西鉄バス,33.543307,130.479635
675339,西鉄高宮駅／西鉄バス,33.563966,130.415924
678174,西鉄高宮駅東口／西鉄バス,33.56373,130.417391
675927,西鉄多々良／西鉄バス,33.626811,130.455805
677761,西鉄天神高速バスターミナル／西鉄バス,33.586432,130.402041
675895,西鉄名島駅前／西鉄バス,33.639877,130.434427
677623,西鉄直方営業所／西鉄バス,33.747928,130.740643
675334,西鉄平尾駅／西鉄バス,33.570713,130.407505
676941,西鉄二日市／西鉄バス,33.498699,130.519747
676942,西鉄二日市東口／西鉄バス,33.499678,130.520086
676643,西鉄三苫駅／西鉄バス,33.698939,130.425394
676648,西鉄三苫駅入口／西鉄バス,33.697297,130.422411
674595,西鉄柳川／西鉄バス,33.162158,130.421024
674437,西唐人町／西鉄バス,33.206944,130.564774
673258,西蜷田／西鉄バス,33.836319,130.896558
677400,西の郷／西鉄バス,33.556877,130.723533
675415,西花畑小学校／西鉄バス,33.537652,130.398091
674287,西原(筑後市)／西鉄バス,33.245405,130.511786
675882,西原(須惠町)／西鉄バス,33.58898,130.493925
675473,西福岡中学校東口／西鉄バス,33.562342,130.337449
678217,西福間５丁目／西鉄バス,33.767488,130.476855
673997,西本陣橋／西鉄バス,33.865675,130.732942
674214,西本町／西鉄バス,33.86325,130.7975
673977,西本町四丁目／西鉄バス,33.8644,130.794869
674213,西本町四丁目南／西鉄バス,33.862102,130.796169
674130,西曲里町／西鉄バス,33.853841,130.763985
