line_id,station_code
1700,676326
1700,676327
1700,676328
1700,676329
1700,676330
1700,676331
1700,676332
1700,676333
1700,676334
1700,676335
1700,676381
1700,678248
1702,676246
1702,676367
1702,676368
1702,676369
1702,676370
1702,676371
1702,676372
1702,676373
1702,676374
1702,676375
1702,676376
1702,676377
1702,676378
1702,676379
1702,676380
1705,676234
1705,676235
1705,676236
1705,676237
1705,676339
1705,676340
1705,676341
1705,676342
1705,676343
1705,676344
1705,676346
1705,676348
1705,676350
1705,676351
1705,676352
1705,676353
1705,676354
1705,676355
1711,676252
1711,676259
1711,676260
1711,676261
1711,676264
1711,676314
1711,676315
1711,676316
1711,676317
1711,676320
1711,676321
1711,676322
1711,676323
1711,676324
1711,676325
1711,676326
1711,676327
1711,676328
1711,676329
1711,676330
1711,676331
1711,676332
1711,676333
1711,676334
1711,676335
1711,676453
1711,676454
1711,676455
1711,676456
1711,676457
1711,676458
1718,676204
1718,676205
1718,676206
1718,676530
1718,676531
1718,676532
1718,676533
1718,676534
1718,676535
1718,676536
1718,676537
1718,676538
1718,676539
1718,676540
1718,676541
1718,676551
1718,676567
1718,676569
1718,676570
1718,676571
1718,676610
1718,676611
1718,677941
172,675236
172,675435
172,675436
172,675437
172,675439
172,675440
172,675441
172,675464
172,675466
172,675467
172,675477
172,675478
172,675479
172,675480
172,675481
172,675507
172,675508
172,675509
172,675510
172,675514
172,676024
172,676025
172,676729
172,677784
172,677793
1721,676204
1721,676205
1721,676206
1721,676214
1721,676467
1721,676530
1721,676531
1721,676532
1721,676533
1721,676534
1721,676535
1721,676536
1721,676551
1721,676567
1721,676569
1721,676570
1721,676571
1721,676587
1721,676588
1721,676610
1721,676611
1721,676612
1721,676617
1721,676618
1721,676625
1721,676658
1721,676659
1721,676660
1721,676661
1721,676662
1721,677941
1723,676214
1723,676467
1723,676474
1723,676475
1723,676476
1723,676477
1723,676551
1723,676587
1723,676588
1723,676611
1723,676612
1723,676617
1723,676618
1723,676625
1723,676658
1723,676659
1723,676660
1723,676661
1723,676662
1728,676279
1728,676433
1728,677700
1728,677701
1736,673985
1736,673991
1736,674007
1736,674008
1736,674009
1736,674018
1736,674019
1736,674026
1736,674027
1736,674028
1736,674029
1736,674030
1736,674128
1736,674129
1736,674130
1740,673985
1740,674007
1740,674008
1740,674009
1740,674018
1740,674019
1740,674026
1740,674027
1740,674038
1740,674050
1740,674128
1740,674129
1740,674130
1740,674230
1740,674231
1740,674232
1740,674233
1740,674234
1740,674235
1740,674236
1740,674237
1740,674238
1740,674239
1740,674240
1740,674241
1740,674242
1740,674246
1740,674247
1740,674248
1740,674249
1740,674250
1740,674251
1740,674252
1750,676995
1750,676996
1750,676997
1750,676999
1750,677000
1750,677001
1750,677002
1750,677003
1750,677004
1752,676942
1752,676943
1752,676991
1752,676992
1752,676993
1752,676994
1752,676995
1752,676996
1752,676998
1752,677103
1753,676941
1753,676946
1753,676955
1753,676956
1753,676957
1753,676958
1753,676959
1753,676960
1753,676964
1753,676965
1753,676966
1753,676967
1753,676968
1753,676969
1753,676970
1753,676971
1753,676972
1753,676973
1755,676941
1755,676973
1755,676977
1755,676978
1755,676979
1755,676980
1755,676981
1755,676982
1755,676984
1755,676985
1755,676986
1755,676987
1761,676941
1761,676969
1761,676970
1761,676971
1761,676972
1761,676973
1766,675201
1766,675763
1766,675765
1766,675766
1766,675767
1766,675768
1766,675769
1766,675770
1766,675771
1766,675893
1766,675894
1766,676461
1766,676813
1766,676866
1766,676867
1766,676868
1766,676869
1766,676904
1766,676905
1766,676906
1766,677359
1766,677360
1766,677361
1766,677362
1766,677365
1766,677366
1766,677367
1766,677368
1766,677369
1766,677370
1766,677371
1766,677372
1766,677373
1766,677377
1766,677379
1766,677795
1776,307063
1776,307136
1776,676192
1776,676193
1776,676194
1776,676196
1776,676200
1776,676274
1776,676280
1776,676281
1776,676282
1776,676283
1776,676284
1776,676285
1776,676286
1776,676287
1776,676288
1776,676289
1776,676291
1776,676292
1776,676293
1778,676264
1778,676391
1778,676392
1778,676393
1778,676394
1778,676395
1778,676403
1778,676409
1778,676410
1778,676411
1778,676412
1779,676396
1779,676397
1779,676398
1779,676399
1779,676400
1779,676401
1779,676402
1779,676403
1779,676404
1779,676406
1779,676409
1779,676410
1779,676411
1779,676412
1779,677841
1779,677843
178,675236
178,675325
178,675420
178,675421
178,675422
178,675423
178,675426
178,675429
178,675435
178,675441
178,675464
178,675466
178,675467
178,675477
178,675478
178,675479
178,675480
178,675481
178,675482
178,675483
178,675486
178,675487
178,675507
178,675508
178,675509
178,675510
178,675511
178,675512
178,675513
178,675514
178,675516
178,676022
178,676023
178,676024
178,676025
178,676061
178,676480
178,676482
178,676729
178,677784
178,677793
1786,676403
1786,676409
1786,676410
1786,676411
1786,676412
1786,676421
1786,676422
1786,676423
1786,676425
1786,676426
1786,676427
1786,676428
1786,676429
1786,676430
1786,677840
1786,677844
1787,676396
1787,676397
1787,676398
1787,676399
1787,676400
1787,676403
1787,676407
1787,676408
1787,676409
1787,676410
1787,676411
1787,676412
1787,677841
1787,677843
1788,676403
1788,676409
1788,676410
1788,676411
1788,676412
1788,676421
1788,676422
1788,676423
1788,676424
1788,676425
1788,676426
1788,676427
1788,676428
1788,676429
1788,676430
1788,676431
1788,676432
1788,677840
1788,677844
1796,677220
1796,677221
1796,677222
1796,677223
1796,677224
1796,677225
1796,677226
1796,677246
1796,677263
1796,677264
1796,677265
1796,677266
1796,677267
1796,677268
1796,677269
1796,677270
1796,677271
1796,677275
1796,677276
1796,677307
1796,677308
1796,677353
1796,677354
1796,677355
1796,677882
1797,677220
1797,677221
1797,677222
1797,677223
1797,677224
1797,677227
1797,677246
1797,677263
1797,677264
1797,677265
1797,677266
1797,677267
1797,677268
1797,677269
1797,677270
1797,677271
1797,677275
1797,677276
1797,677308
1797,677353
1797,677354
1797,677355
1797,677408
1797,677409
1797,677410
1797,677411
1797,677412
1797,677413
1797,677414
1797,677415
1797,677416
1797,677417
1797,677418
1797,677419
1797,677882
1807,674266
1807,674355
1807,674357
1807,674358
1807,674359
1807,674979
1807,674980
1807,674981
1807,674985
1807,674986
1807,674987
1807,674988
1807,674989
1807,674990
1807,674991
1807,674992
1807,674993
1807,674994
1807,677837
1807,678137
1808,674266
1808,674356
1808,674357
1808,674358
1808,674359
1808,674399
1808,674400
1808,674876
1808,674878
1808,674879
1808,674880
1808,674881
1808,675001
1808,675002
1808,675073
1808,677836
1808,677837
1808,678173
1810,674355
1810,674381
1810,674382
1810,674383
1810,674384
1810,674385
1815,674267
1815,674355
1815,674357
1815,674361
1815,674362
1815,674363
1815,674365
1815,674369
1815,674370
1815,674371
1815,674372
1815,674373
1815,674374
1815,674375
1815,674376
1815,674377
1815,674379
1815,674380
1815,674381
1815,674382
1815,674383
1815,674384
1815,674385
1816,674267
1816,674355
1816,674356
1816,674360
1816,674369
1816,674370
1816,674371
1816,674372
1816,674373
1816,674374
1816,674375
1816,674376
1816,674377
1816,674379
1816,674380
1816,674381
1816,674382
1816,674383
1816,674384
1816,674385
1820,305597
1820,306377
1820,306378
1820,306379
1820,306380
1820,306381
1820,306382
1820,307136
1823,674334
1823,674335
1823,674337
1823,674338
1823,674339
1823,674345
1823,674346
1823,674347
1823,674348
1823,674354
1823,674355
1825,674337
1825,674340
1825,674341
1825,674342
1825,674343
1825,674350
1825,674352
1825,674353
1825,674354
1825,674355
1834,674266
1834,674267
1834,674333
1834,674334
1834,674335
1834,674337
1834,674338
1834,674339
1834,674345
1834,674346
1834,674347
1834,674348
1834,674354
1834,674355
1834,674357
1834,674360
1834,674361
1834,674362
1834,674363
1834,674364
1834,674365
1834,674366
1834,674367
1834,677837
1834,678137
1848,674792
1848,674793
1848,674795
1848,674796
1848,674797
1848,674798
1848,674799
1848,674800
1848,674843
1848,674844
1848,674845
1848,674846
1848,674847
1848,674848
1848,674849
1848,674850
1848,674851
1848,674854
1848,674855
1848,674856
1848,674857
1848,675114
1848,675115
1848,675117
1848,675118
1848,675119
1848,675120
1848,675121
1848,675122
1848,675123
1848,675124
1848,675125
1848,675126
1849,674791
1849,674792
1849,674793
1849,674795
1849,674796
1849,674797
1849,674798
1849,674799
1849,674800
1849,674848
1849,674852
1849,674853
1849,674858
1849,674859
1849,674860
1849,675098
1849,675114
1849,675115
1849,675122
1849,675123
1849,675124
1849,675125
1849,675126
1852,674266
1852,674267
1852,674356
1852,674357
1852,674359
1852,674360
1852,674399
1852,674659
1852,674660
1852,674665
1852,674666
1852,674667
1852,674668
1852,674669
1852,674670
1852,674671
1852,677837
1852,678137
1852,678162
1852,678163
1852,678164
1853,674267
1853,674360
1853,674399
1853,674660
1853,674665
1853,674666
1853,674667
1853,674668
1853,674669
1853,674670
1853,674671
1853,678162
1853,678163
1853,678164
1854,673347
1854,673348
1854,673350
1854,673352
1854,673353
1854,673356
1854,673473
1854,673557
1854,673558
1854,673559
1854,673866
1854,673867
1854,673868
1854,673869
1854,673894
1854,673896
1854,673903
1854,673904
1854,673905
1854,673906
1854,673907
1854,673908
1854,673909
1854,673910
1854,673911
1855,673354
1855,673356
1860,673354
1860,673356
1860,673369
1860,673370
1860,673371
1860,673372
1860,673380
1860,673414
1860,673415
1860,673416
1860,673417
1860,673419
1860,673421
1860,673422
1860,673473
1860,673866
1860,673867
1860,673868
1860,673869
1860,673894
1860,673896
1860,673903
1860,673904
1860,673905
1860,673906
1860,673907
1860,673908
1860,673909
1860,673910
1860,673911
1860,673912
1860,677822
1860,677831
1866,673343
1866,673344
1866,673345
1866,673346
1866,673347
1866,673348
1866,673349
1866,673351
1867,673381
1867,673382
1867,673384
1867,673626
1867,673627
1867,677821
1867,677822
1868,673343
1868,673359
1868,673360
1868,673361
1868,673362
1868,673363
1868,673364
1868,673365
1868,673366
1868,673367
1868,673368
1868,673369
1868,673370
1868,673371
1868,673372
1868,673373
1868,673374
1868,673375
1868,673376
1868,673377
1868,673378
1868,673379
1868,673381
1868,673382
1868,673383
1868,673423
1868,673424
1868,673425
1868,673426
1868,673427
1868,673428
1868,673429
1868,673473
1868,673557
1868,673558
1868,673559
1868,673609
1868,673761
1868,673762
1868,673763
1868,673765
1868,677820
1868,677821
1868,678112
1870,673343
1870,673344
1870,673345
1870,673346
1870,673347
1870,673348
1870,673349
1870,673351
1870,673384
1870,673385
1870,673423
1870,673425
1870,673426
1870,673427
1870,673609
1870,673623
1870,673625
1870,673626
1870,673763
1870,673787
1871,673353
1871,673356
1871,673358
1871,673381
1871,673382
1871,673383
1871,673384
1871,673385
1871,673609
1871,673623
1871,673763
1871,673765
1871,673787
1871,677821
1871,677822
1872,673581
1872,673582
1872,673585
1872,673586
1872,673587
1872,673591
1872,673592
1872,673593
1872,673975
1872,673976
1872,673977
1872,673978
1872,673979
1872,673984
1872,673985
1872,678185
188,675233
188,675325
188,675448
188,675455
188,675462
188,675500
188,675501
188,675502
188,675503
188,675504
188,675511
188,675512
188,675513
188,675514
188,675515
188,676022
188,676023
188,676024
188,676025
188,676061
188,677784
188,677793
188,677851
1885,673742
1885,673801
1885,673802
1885,673803
1885,673804
1885,673805
1885,673806
1885,673807
1885,673808
1885,673809
1885,673810
1885,673811
1885,673812
1885,673813
1885,673814
1885,673815
1885,673816
1885,673817
1885,673870
1885,673871
1885,673872
1885,673877
1885,673878
1885,673893
1885,673895
1885,673897
1885,673898
1885,673899
1885,673913
1885,673936
1885,673945
1885,673946
1885,673947
1886,673742
1886,673802
1886,673803
1886,673804
1886,673805
1886,673806
1886,673808
1886,673809
1886,673810
1886,673811
1886,673812
1886,673813
1886,673814
1886,673815
1886,673816
1886,673878
1886,673946
1886,673947
1886,673948
1888,673609
1888,673622
1888,673623
1888,673624
1888,673625
1888,673626
1888,673627
1888,673628
1888,673629
1888,673630
1888,673631
1888,673632
1888,673633
1888,673634
1888,673762
1888,673763
1888,673765
1888,673776
1888,673788
1888,673789
1888,673790
1888,673865
1888,673893
1888,673895
1888,673897
1888,673898
1888,673900
1888,673901
1888,673902
1888,677812
1888,677831
1890,673223
1890,673224
1890,673262
1890,673263
1890,673265
1890,673609
1890,673622
1890,673623
1890,673624
1890,673625
1890,673626
1890,673627
1890,673628
1890,673629
1890,673630
1890,673631
1890,673632
1890,673633
1890,673634
1890,673776
1890,673777
1890,673778
1890,673779
1890,673788
1890,673789
1890,673790
1890,673898
1890,673899
1890,673900
1890,673901
1890,673902
1890,677831
1891,673609
1891,673622
1891,673623
1891,673624
1891,673625
1891,673626
1891,673627
1891,673628
1891,673629
1891,673630
1891,673631
1891,673632
1891,673633
1891,673634
1891,673762
1891,673763
1891,673765
1891,673788
1891,673789
1891,673790
1891,673870
1891,673871
1891,673872
1891,673893
1891,673895
1891,673897
1891,673898
1891,673899
1891,673900
1891,673901
1891,673902
1891,673913
1891,673936
1891,677831
1892,673870
1892,673871
1892,673872
1892,673893
1892,673895
1892,673897
1892,673898
1892,673899
1892,673900
1892,673901
1893,673223
1893,673224
1893,673262
1893,673263
1893,673265
1893,673609
1893,673610
1893,673622
1893,673623
1893,673624
1893,673625
1893,673626
1893,673627
1893,673628
1893,673629
1893,673630
1893,673631
1893,673632
1893,673633
1893,673634
1893,673647
1893,673762
1893,673763
1893,673765
1893,673776
1893,673777
1893,673778
1893,673779
1893,673788
1893,673789
1893,673790
1893,673865
1893,673870
1893,673871
1893,673872
1893,673893
1893,673895
1893,673897
1893,673901
1893,673902
1893,677812
1893,677831
1898,673985
1898,674007
1898,674009
1898,674010
1898,674011
1898,674012
1898,674013
1898,674014
1898,674015
1898,674016
1898,674017
1898,674018
1898,674019
1898,674020
1898,674021
1898,674022
1898,674023
1898,674024
1898,674044
1907,673807
1907,673870
1907,673871
1907,673872
1907,673873
1907,673874
1907,673875
1907,673877
1907,673878
1907,673879
1907,673985
1907,674009
1907,674127
1907,674128
1907,674129
1907,674130
1907,674131
1907,674132
1907,674133
1907,674134
1907,674135
1907,674137
1907,674138
1907,674142
1907,674143
1907,674172
1907,674173
1907,674174
1907,674175
1907,674176
1907,674177
1907,674178
1907,674179
1907,674180
1907,674181
1907,674182
1907,674183
1907,674184
1907,674186
1907,674187
1907,674188
1907,674189
1907,674190
1907,674191
1907,674237
1907,674238
1907,674244
1907,677854
1907,677855
1908,673807
1908,673874
1908,673875
1908,673877
1908,673878
1908,673879
1908,673880
1908,673881
1908,673882
1908,673883
1908,673884
1908,677845
191,675233
191,675325
191,675448
191,675452
191,675455
191,675462
191,675500
191,675501
191,675502
191,675503
191,675504
191,675511
191,675512
191,675513
191,675514
191,675515
191,676025
191,676061
191,677774
191,677851
1916,673985
1916,674007
1916,674009
1916,674044
1916,674045
1916,674046
1916,674127
1916,674128
1916,674129
1916,674130
1916,674131
1916,674132
1916,674133
1916,674134
1916,674135
1916,674137
1916,674138
1916,674139
1916,674140
1916,674141
1916,674142
1916,674143
1916,674144
1916,674145
1916,674146
1916,674147
1916,674148
1916,674150
1916,674151
1916,674152
1916,674153
1916,674224
1916,674225
1916,674226
1916,674227
1916,674229
1916,674230
1916,674231
1916,674232
1916,674233
1916,674234
1916,674235
1916,674236
1916,674237
1916,674238
1916,674239
1916,674240
1916,674241
1916,674242
1916,677854
1916,677856
1919,674150
1919,674151
1919,674163
1919,674164
1919,674165
1919,674166
1921,673985
1921,674007
1921,674009
1921,674044
1921,674045
1921,674046
1921,674127
1921,674128
1921,674129
1921,674130
1921,674131
1921,674132
1921,674133
1921,674134
1921,674135
1921,674137
1921,674138
1921,674139
1921,674140
1921,674141
1921,674142
1921,674143
1921,674224
1921,674225
1921,674226
1921,674227
1921,674229
1921,674230
1921,674231
1921,674232
1921,674233
1921,674234
1921,674235
1921,674236
1921,677853
1921,677854
1921,677855
1922,673985
1922,674007
1922,674009
1922,674044
1922,674045
1922,674046
1922,674127
1922,674128
1922,674129
1922,674130
1922,674131
1922,674132
1922,674133
1922,674134
1922,674135
1922,674137
1922,674138
1922,674139
1922,674140
1922,674141
1922,674142
1922,674143
1922,674144
1922,674145
1922,674146
1922,674147
1922,674148
1922,674150
1922,674151
1922,674152
1922,674153
1922,674154
1922,674155
1922,674156
1922,674157
1922,674158
1922,674159
1922,674160
1922,674161
1922,674224
1922,674225
1922,674226
1922,674227
1922,674229
1922,674230
1922,674231
1922,674232
1922,674233
1922,674234
1922,674235
1922,674236
1922,677853
1922,677854
1922,677855
1930,673343
1930,673359
1930,673360
1930,673361
1930,673362
1930,673363
1930,673364
1930,673365
1930,673366
1930,673367
1930,673368
1930,673373
1930,673374
1930,673375
1930,673376
1930,673377
1930,673378
1930,673379
1930,673380
1930,673381
1930,673382
1930,673383
1930,673423
1930,673424
1930,673425
1930,673426
1930,673427
1930,673428
1930,673429
1930,673473
1930,673475
1930,673476
1930,673477
1930,673478
1930,673481
1930,673482
1930,673483
1930,673557
1930,673558
1930,673559
1930,673609
1930,673761
1930,673762
1930,677820
1930,677821
1930,678112
1936,673373
1936,673374
1936,673375
1936,673473
1936,673475
1936,673476
1936,673477
1936,673478
1936,673479
1936,673480
1936,673481
1936,673483
1936,673544
1936,673545
1936,673546
1936,673547
1936,673548
1936,673549
1936,673550
1936,673551
1936,673552
1936,673553
1936,673554
1936,673555
1936,673609
1936,673610
1936,673647
1936,673740
1936,673741
1936,673742
1936,673743
1936,673744
1936,673745
1936,673746
1936,673747
1936,673748
1936,673749
1936,673758
1936,673760
1936,673762
1936,673763
1936,673854
1936,673865
1936,673870
1936,673872
1936,673875
1936,673913
1936,673936
1936,677812
1936,678112
1940,673452
1940,673453
1940,673454
1940,673455
1940,673456
1940,673457
1940,673458
1940,673459
1940,673460
1940,673461
1940,673462
1940,673463
1940,673464
1940,673465
1940,673466
1940,673467
1940,673468
1940,673469
1940,673470
1940,673471
1940,673472
1940,673473
1940,673475
1940,673476
1940,673477
1940,673478
1940,673479
1940,673480
1940,673481
1940,673482
1940,673483
1940,673484
1940,673485
1940,673486
1940,673487
1940,673488
1940,673489
1940,673490
1940,673491
1940,673492
1956,674266
1956,674399
1956,674400
196,675236
196,675325
196,675435
196,675436
196,675437
196,675439
196,675468
196,675469
196,675470
196,675471
196,675472
196,675473
196,675477
196,675478
196,675480
196,675481
196,675511
196,675512
196,676022
196,676023
196,676024
196,676025
196,676061
196,676729
1961,674266
1961,674275
1961,674276
1961,674277
1961,674278
1961,674279
1961,674280
1961,674281
1961,674283
1961,674284
1961,674285
1961,674286
1961,674287
1961,674288
1961,674289
1961,674290
1961,674291
1961,674292
1961,674293
1961,674294
1961,674295
1961,674296
1961,674297
1961,674298
1961,674299
1961,674300
1961,674301
1961,674302
1961,674303
1961,674355
1961,674356
1961,674357
1961,674358
1961,674359
1961,674386
1961,674812
1961,677830
1961,677837
1961,677899
1961,678137
1961,678253
1962,674266
1962,674275
1962,674276
1962,674277
1962,674278
1962,674279
1962,674280
1962,674281
1962,674283
1962,674284
1962,674285
1962,674286
1962,674287
1962,674288
1962,674289
1962,674290
1962,674291
1962,674292
1962,674293
1962,674294
1962,674295
1962,674296
1962,674297
1962,674298
1962,674299
1962,674300
1962,674301
1962,674302
1962,674303
1962,674355
1962,674356
1962,674357
1962,674358
1962,674359
1962,674386
1962,674812
1962,677830
1962,677837
1962,677899
1962,677900
1962,677901
1962,677902
1962,678137
1962,678253
1963,674355
1963,674383
1963,674385
1963,674415
1963,674416
1963,674417
1963,674418
1963,674419
1963,674421
1963,674422
1963,674423
1963,674425
1963,674426
1963,674427
1963,674428
1963,674429
1963,674430
1963,674431
1963,674432
1963,674433
1963,674434
1963,674435
1963,674436
1963,674437
1963,674438
1965,674266
1965,674267
1965,674355
1965,674356
1965,674357
1965,674360
1965,674383
1965,674384
1965,674385
1965,674415
1965,674416
1965,674417
1965,674418
1965,674419
1965,674421
1965,674422
1965,674423
1965,674425
1965,674426
1965,674427
1965,674428
1965,674429
1965,674430
1965,674431
1965,674432
1965,674433
1965,674434
1965,674435
1965,674436
1965,674437
1965,674438
1965,677837
1965,678137
1967,674472
1967,674473
1967,674475
1967,674476
1967,674523
1967,674524
1967,674525
1967,674527
1967,674528
1967,674529
1967,674530
1967,674531
1967,674532
1967,674533
1967,674534
1967,674535
1967,674536
1967,674537
1967,674538
1967,674539
1967,674540
1967,674541
1967,674542
1967,674543
1968,674407
1968,674408
1968,674472
1968,674473
1968,674475
1968,674476
1968,674493
1968,674494
1968,674523
1968,674524
1968,674525
1968,674527
1968,674528
1968,674529
1968,674530
1968,674531
1968,674532
1968,674533
1968,674534
1968,674535
1968,674536
1968,674537
1968,674538
1968,674539
1968,674540
1968,674541
1968,674542
1968,674543
1968,674544
1968,674545
1968,674546
1968,674547
1968,674548
1968,674549
1968,678249
1977,674066
1977,674068
1977,674069
1977,674070
1977,674113
1977,674115
1977,674116
1977,674117
1977,674118
1977,674126
1977,677862
1979,674064
1979,674066
1979,674068
1979,674069
1979,674070
1979,674071
1979,674072
1979,674073
1979,674074
1979,674075
1979,674076
1979,674077
1979,674078
1979,674079
1979,674080
1979,674081
1979,674092
1979,674093
1979,674094
1979,674113
1979,674115
1979,674116
1979,674117
1979,674118
1979,674120
1979,674121
1979,674122
1979,674123
1979,674125
1979,674126
1979,674170
1979,677862
1980,674064
1980,674066
1980,674067
1980,674068
1980,674069
1980,674070
1980,674071
1980,674072
1980,674073
1980,674074
1980,674075
1980,674076
1980,674077
1980,674078
1980,674079
1980,674080
1980,674081
1980,674120
1980,674121
1980,674122
1980,674123
1980,674169
1980,674170
1983,674595
1983,674599
1983,674600
1983,674601
1983,674602
1983,674603
1983,674604
1983,674605
1983,674606
1983,674607
1983,674608
1983,674609
1983,674610
1983,674611
1983,674615
1983,674616
1983,674617
1984,674595
1984,674598
1984,674599
1984,674600
1984,674601
1984,674602
1984,674603
1984,674604
1984,674605
1984,674606
1984,674607
1984,674608
1984,674609
1984,674610
200,676503
200,676504
2000,676720
2000,676726
2000,676727
2000,676729
2000,676730
2000,676731
2000,676732
2000,676733
2000,676791
2000,676816
2000,676817
2000,676849
2000,676850
2000,676851
2000,676852
2000,676853
2000,676854
2000,676855
2000,676856
2000,676857
2000,676858
2000,677846
2018,675201
2018,675898
2018,675899
2018,675900
2018,675902
2018,675904
2018,676526
2018,676527
2018,676542
2018,676543
2018,676546
2018,676547
2018,676550
2018,676552
2018,676554
2018,676558
2018,676562
2018,676565
2018,676568
2018,676646
2018,676663
2018,676664
2018,676665
2018,676666
2018,676668
2018,676670
2018,676671
2018,676672
2018,676675
2018,676676
2018,676904
2018,676905
2018,676906
202,675145
202,675162
202,675163
202,675164
202,675236
202,675325
202,675475
202,675476
202,675477
202,675478
202,675479
202,675480
202,675481
202,675507
202,675508
202,675509
202,675510
202,675511
202,675512
202,675513
202,675514
202,676023
202,676024
202,676025
202,676061
202,676729
202,678111
2037,675770
2037,675771
2037,675893
2037,675894
2037,675910
2037,675912
2037,675913
2037,675914
2037,675915
2037,675916
2037,675954
2037,675955
2037,675956
2037,676720
2037,676721
2037,676722
2037,676723
2037,676813
2037,676819
2037,677797
2037,677973
2048,675373
2048,675560
2048,675561
2048,675562
2048,675609
2048,675610
2048,675611
2048,675628
2048,675642
2048,676005
2048,676006
2048,676007
2048,676041
2048,676042
2048,677871
2048,677872
2048,677888
2048,677928
2048,677929
2048,677930
2048,677932
2048,677933
2048,677934
2048,677949
2048,678000
2048,678001
2048,678043
2048,678250
2050,676253
2050,676254
2050,676259
2050,676314
2050,676455
2050,676458
2050,677942
2058,673343
2058,673430
2058,673431
2058,673432
2058,673433
207,675145
207,675162
207,675163
207,675435
207,675436
207,675437
207,675439
207,675451
207,675452
207,675454
207,675465
207,675468
207,675469
207,675470
207,675471
207,675474
207,675475
207,675505
207,675506
207,676480
207,677785
207,677786
207,677793
207,678111
2094,675509
2094,675510
2094,675511
2094,676022
2094,676023
2094,676026
2094,676027
2094,676028
2094,676029
2094,676030
2094,676031
2094,676032
2094,676033
2094,676038
2094,676039
2094,676040
2094,676041
2094,676043
2094,676044
2094,676045
2094,676060
2094,676061
2098,675308
2098,675310
2098,675311
2098,675341
2098,675342
2098,675343
2098,675349
2098,675350
2098,675351
2098,675352
2098,675353
2098,675354
2098,675355
2098,675410
2098,675412
2098,676517
2110,675141
2110,675144
2110,675170
2110,675310
2110,675555
2110,675557
2110,675558
2110,675559
2110,675628
2110,675732
2110,675733
2110,675734
2110,677998
2110,677999
2111,675560
2111,675561
2111,675562
2111,675563
2111,675568
2111,675569
2111,675570
2111,675571
2111,675572
2111,675573
2111,675589
2111,675590
2111,675591
2111,675615
2111,675616
2111,675617
2111,675618
2111,675623
2111,675624
2111,675626
2111,675628
2111,676809
2111,677805
2111,677996
2111,677997
2112,675195
2112,675201
2112,675560
2112,675561
2112,675562
2112,675563
2112,675568
2112,675569
2112,675570
2112,675571
2112,675572
2112,675573
2112,675589
2112,675591
2112,675615
2112,675616
2112,675617
2112,675618
2112,675623
2112,675624
2112,675626
2112,675628
2112,676505
2112,676809
2112,676900
2112,676901
2112,677805
2112,677997
2152,676371
2152,676372
2152,678006
2153,676368
2153,678006
2239,675201
2239,675895
2239,675896
2239,675897
2239,675898
2239,675899
2239,675900
2239,675905
2239,675930
2239,675931
2239,675933
2239,675965
2239,675966
2239,675967
2239,675968
2239,675969
2239,675975
2239,676663
2239,676664
2239,676665
2239,676666
2239,676668
2239,676670
2239,676671
2239,676672
2239,676675
2239,676676
2239,677920
2240,675895
2240,675896
2240,675898
2240,675899
2240,675900
2240,675933
2240,675965
2240,675966
2240,675967
2240,675968
2240,676672
2240,677920
2254,675676
2254,675678
2254,675679
2254,675680
2254,675681
2254,675682
2254,675683
2254,675684
2254,675685
2254,675686
2254,675687
2254,675688
2254,675714
2254,675715
2254,675847
2254,675848
2254,675849
2254,675850
2254,675851
2254,677884
2257,675144
2257,675170
2257,675310
2257,675555
2257,675557
2257,675558
2257,675559
2257,675628
2257,675732
2257,675733
2257,675734
2257,677805
2257,677998
2257,677999
2258,675310
2258,675555
2258,675557
2258,675558
2258,675559
2258,675628
2259,676211
2259,676212
2259,676537
2259,676538
2259,676539
2259,676540
2259,676541
2259,676551
2259,676555
2259,676556
2259,676557
2259,676559
2259,676560
2259,676561
2259,676563
2259,676564
2259,676566
2259,676567
2259,676610
2259,676611
2259,676649
2259,677941
2260,676213
2260,676214
2260,676215
2260,676216
2260,676217
2260,676218
2260,676219
2260,676220
2260,676221
2260,676222
2260,676223
2260,676224
2260,676225
2260,676226
2260,676467
2260,676474
2260,676475
2260,676476
2260,676477
2260,676528
2260,676529
2260,676567
2260,676587
2260,676588
2260,676613
2260,676614
2260,676615
2260,676616
2260,676658
2260,676659
2260,676660
2260,676661
2260,676662
2260,677886
2263,676213
2263,676214
2263,676215
2263,676216
2263,676217
2263,676218
2263,676219
2263,676220
2263,676221
2263,676222
2263,676223
2263,676224
2263,676225
2263,676226
2263,676467
2263,676474
2263,676475
2263,676476
2263,676477
2263,676528
2263,676529
2263,676567
2263,676587
2263,676588
2263,676613
2263,676615
2263,676616
2263,676658
2263,676659
2263,676660
2263,676661
2263,676662
2263,677886
2295,673343
2295,673344
2295,673345
2295,673346
2295,673347
2295,673348
2295,673349
2295,673350
2295,673352
2295,673353
2295,673356
2295,673358
2295,673359
2295,673360
2295,673361
2295,673362
2295,673363
2295,673364
2295,673365
2295,673366
2295,673367
2295,673368
2295,673369
2295,673370
2295,673371
2295,673372
2295,673377
2295,673378
2295,673473
2295,673609
2295,673610
2295,677812
2295,677820
2295,677822
2295,678112
2304,675231
2304,675232
2304,675233
2304,675234
2304,675235
2304,675236
2304,675237
2304,675294
2304,675295
2304,675296
2304,675297
2304,675298
2304,676844
2304,678044
2304,678045
2304,678046
2306,675231
2306,675232
2306,675233
2306,675234
2306,675235
2306,675236
2306,675237
2306,675295
2306,675296
2306,675297
2306,675298
2306,676844
2306,678045
